label,size,avg_dynm_init_ns,avg_dynm_exec_ns,avg_symb_init_ns,avg_symb_exec_ns,avg_inst_exec_ns,cv_dynm_init,cv_dynm_exec,cv_symb_init,cv_symb_exec,cv_inst_exec
not,128,11409475,3053,11667061,1200878,74,0.26295270191042164,0.1628988451430748,0.04169952035606239,0.3001114386169164,0.17834807460212657
not,256,10528512,6878,13061350,1019626,72,0.11663479865404142,0.07562811347273003,0.09109403476981265,0.012305220364194394,0.06364688465216445
not,512,16688061,44639,17578998,944061,81,0.3907260066402433,0.6300584148034506,0.2951137427750194,0.09556620836821822,0.2120084779734027
not,1024,9979146,76378,15588040,1084652,70,0.11596316411107256,0.03100870221117395,0.23123346928946137,0.14742768653102462,0.05150787536377127
not,2048,9852658,407087,11933024,1011928,80,0.01885180428278208,0.024075731200922906,0.010226288867612088,0.0031219281737196705,0.03119766295566425
not,4096,10284484,1974942,11149414,990146,100,0.02894403866553,0.006202133297174696,0.08965182072342844,0.13238089039567338,0.586120776070874
not,8192,9490920,7926548,11497990,1032670,65,0.0422957436579721,0.0018666395646151552,0.03434844647185535,0.10192585558851291,0.13304916164549396
average_pool,64,10597987,19144,15743198,1447491,92,0.015493100942133164,0.330211565878606,0.028652339918416626,0.12401812595930939,0.794117157260821
average_pool,128,10963783,33428,18164314,1427322,55,0.1225323190975448,0.22013137461986648,0.22636389838753476,0.1108586871589565,0.0655554777357089
average_pool,256,10147353,100750,14840181,1422798,46,0.060691305719702306,0.23169508680328654,0.15834441989984652,0.1521665839571867,0.13942300925673667
average_pool,512,10078983,347247,13430994,1391319,41,0.12578722903794579,0.06850212172231993,0.013476891716240209,0.10413132325830107,0.027936303347885116
average_pool,1024,10144072,1444976,15628466,1370473,45,0.011904767597754839,0.01094720706042642,0.1429087921872059,0.09993084093815453,0.06739081904346823
average_pool,2048,11595416,6996493,15438337,1612449,49,0.04702453346520157,0.047205179580593844,0.04698850283195594,0.22835421701090702,0.07358267909110182
average_pool,4096,11739291,24824139,18149261,1681332,50,0.06240756351070935,0.10356188516951578,0.12944436927576475,0.08213619228968429,0.0499989035448394
average_pool,8192,11562719,94250579,14586033,1417616,43,0.03897945181533366,0.05828152826235855,0.10510284818441826,0.1250206702284714,0.08127664151569512
prelu,64,9382183,35237,6156255,437453,17,0.05127606201283638,0.10459751145260349,0.010895147901785963,0.005433812719663666,0.1178301509131773
prelu,128,13613647,158959,9294344,623431,21,0.23032872361421297,0.29064900861030224,0.22897945457143498,0.10703800612186742,0.21137108216357317
prelu,256,12475745,496678,9203666,756914,18,0.2276448569486944,0.10275424274995135,0.39233507041155763,0.5070405938433066,0.08331955809010619
prelu,512,10231132,1842088,6933382,579094,19,0.05905119268364717,0.012395484930402092,0.024396656472682427,0.08190629272099462,0.19582442571725084
prelu,1024,10740218,6848781,6636322,525132,21,0.01184065321796177,0.10367092212273898,0.05948008876465646,0.16374908362814378,0.12598815766974242
prelu,2048,10332245,25757990,7533633,614888,21,0.04084530316857558,0.09325495447357361,0.13454041415967943,0.3724187807431932,0.21821789023599236
prelu,4096,10430955,112951803,7452093,522821,22,0.05109985641774857,0.02916769831851619,0.1507454362139353,0.14860690688611222,0.02585150459058026
prelu,8192,10233191,413678234,7582738,640327,21,0.05207195909412705,0.10908508951877756,0.0809362447229291,0.3023342279883981,0.047619047619047616
range,1,11385920,9159,7660398,144600,20,0.18185256939817185,0.16694933338106527,0.440607671911463,0.43528977478944786,0.1502483834411751
identity,64,9615301,2981,7332398,461813,23,0.06661861532353061,0.13530518808393072,0.12276831464482292,0.21931717275441623,0.06546536707079773
identity,128,9365664,3754,7856649,395088,22,0.032368641000255466,0.05553140706993857,0.4749896467019609,0.4345697608248298,0.11102697698927572
identity,256,10871153,14981,5928857,390457,23,0.1109183337344214,0.374061891481942,0.025919014032055192,0.16738696402262448,0.13043478260869565
identity,512,11770691,48187,7787661,571754,27,0.24429040626257506,0.013646054848796139,0.26793829309778266,0.6757462086226151,0.3533108153396095
identity,1024,10804280,376678,8315139,404350,23,0.027815055852637865,0.12396654006833478,0.47087378989856005,0.29599186088195906,0.11503266569846046
identity,2048,9949784,1655051,5607227,310266,19,0.09252516159300235,0.03511012810810409,0.05638455820770313,0.12966233749530048,0.07767077449077694
identity,4096,10714001,7541584,5995602,382980,21,0.09403394073786452,0.015409554179174218,0.03256710142287824,0.1275281894124992,0.07050116453778216
identity,8192,9995865,37638976,6206595,316656,22,0.013951354809872033,0.288269415093681,0.04045265290217737,0.1394154649584413,0.11102697698927572
scan,1,25698957,13625,26630136,186863,19,0.08994001683932719,0.029334900859613086,0.09356039135066906,0.08481420770306211,0.1392500690033995
reduce_max,64,13015301,29937,10885820,713702,44,0.18369460767481877,0.28327080671821914,0.16865480569223215,0.2888440623415722,0.9506745034024664
reduce_max,128,12029785,102463,8886950,463839,20,0.4373760484037143,0.3518079760293836,0.5275910158384096,0.17073459321309756,0.15
reduce_max,256,8941693,220777,7224571,446577,25,0.07915256635571723,0.10394654725375885,0.34192910934581366,0.24188127034654863,0.08217102629471576
reduce_max,512,11203261,914837,8256903,520328,20,0.20863758971627558,0.12388901421090778,0.21303928997664812,0.2144717590100118,0.0
reduce_max,1024,10199240,2980666,7806944,423643,31,0.20818115746998028,0.0015423402956694064,0.27302620552075024,0.17525997170280058,0.6179756148602586
reduce_max,2048,9033805,13026105,6469857,417789,20,0.08643945611210042,0.11230701973263481,0.1256563101771698,0.1356944718730201,0.028394275533916023
reduce_max,4096,9346879,48284821,5993192,389762,22,0.035070097398125624,0.002449111254503523,0.026811697143199625,0.054142619392186106,0.12026142323020866
reduce_max,8192,9682181,196103143,5960165,376136,20,0.07049320512274841,0.07118198234543914,0.007452257604748122,0.004959256560747475,0.027936303347885116
constant,2048,16196753,2720039,10155913,613014,35,0.37513187128443864,0.23473249374083618,0.38394859496491246,0.38499425019652755,0.05891507545658865
constant,4096,7694612,8705160,7487521,516332,43,0.05370881182721751,0.056719032550911735,0.3812038912570987,0.26438912331116665,0.05807564950208268
constant,8192,7418388,29915074,5809106,406439,36,0.059355487338056734,0.16028173075247978,0.10472481630064014,0.0650281793025533,0.04811252243246881
reduce_mean,64,8567471,12156,8758350,692420,42,0.026065406273275263,0.02673045230263267,0.03914605553542046,0.014264332854439985,0.06765823467065928
reduce_mean,128,8894791,21417,9072985,795373,49,0.003141212207914127,0.0366853203577887,0.12339439574248623,0.2380838799095901,0.07358267909110182
reduce_mean,256,8629509,68756,8698824,683232,51,0.04287627697299772,0.058151611020251834,0.04556306649775497,0.019214117589566433,0.09803921568627451
reduce_mean,512,9239404,238861,8601385,724991,49,0.14715118742481276,0.045798098150069605,0.041563358021302815,0.05898023239385869,0.2305232717463781
reduce_mean,1024,8737105,930245,9156379,676072,45,0.046999969353186455,0.01196600077453793,0.15731266699985358,0.016920455312529063,0.0
reduce_mean,2048,9090058,3977422,8351010,697362,58,0.008830713226475129,0.026871948890983065,0.01564442344627099,0.01885705563105933,0.22808200957453367
reduce_mean,4096,8564399,15287584,8825407,708198,44,0.029076277830363477,0.012935793392208192,0.03281163860794631,0.024174900824832597,0.1292575229529013
reduce_mean,8192,8974457,59499418,8752794,795681,46,0.055068512080722616,0.0024765789888792273,0.08738331492583813,0.2616273752810692,0.10199602071048795
sigmoid,64,10193806,24724,6747232,499368,37,0.1442716871292277,0.14122052591397666,0.12651370462930991,0.16784622467881755,0.15048011791432492
sigmoid,128,11378708,128024,8201429,660461,40,0.014032604994073977,0.08613620835418209,0.10511305186952515,0.24306195739443123,0.0938662536495913
sigmoid,256,10540440,316657,6825552,451754,35,0.19184601038694493,0.05609679038527524,0.15077385562265547,0.11861369025540668,0.08571428571428572
sigmoid,512,12608078,1502623,6661037,432225,40,0.35185978849688204,0.4488776615619744,0.08071954175703802,0.11803080988772369,0.124790651822657
sigmoid,1024,8900583,4667733,8512507,557964,35,0.12194018734767452,0.0027949630267226516,0.337616417541103,0.3890561448449324,0.1396098923297051
sigmoid,2048,9201000,17942460,6964411,524259,45,0.04013027223356072,0.10805280486016204,0.02394027431627095,0.16882579407486167,0.16259812049629396
sigmoid,4096,9352251,68207674,5924409,401666,37,0.07638849700563335,0.10276464902995568,0.013970285374074246,0.013106213398608567,0.06681269411744026
sigmoid,8192,10054957,288140673,5912672,392868,136,0.036295235795175615,0.001969901763392457,0.003708725731222064,0.0049346955741898695,1.055443948025736
constant_of_shape,64,10729490,4697,8050535,386216,42,0.18804846251490998,0.5242608576297983,0.44360137294642427,0.01124253396508814,0.12121893164047758
constant_of_shape,128,11470423,14961,6767513,529168,34,0.2225226635567299,0.4152863282890804,0.06605023412752106,0.2893828307455257,0.05094267081084933
constant_of_shape,256,8963174,31849,6597636,440374,37,0.08347408258221382,0.11071724866964876,0.16772379117184769,0.07503898626583191,0.09362436797669607
constant_of_shape,512,12399171,141536,8069224,413295,38,0.332824992343953,0.24143998047947166,0.12994827299469475,0.10577167636785077,0.13271383033052286
constant_of_shape,1024,8827080,527399,7605706,535147,40,0.018903286081866418,0.12281947182230328,0.3296578240142118,0.4723845157780811,0.186088103292524
constant_of_shape,2048,10339934,2053207,6371778,420695,38,0.033408892744634884,0.2200607091485313,0.0656200414276176,0.10898368717644658,0.19752724681044428
constant_of_shape,4096,8928170,6862504,6589941,448430,40,0.0110252523143492,0.19495012939781767,0.09726623503186825,0.11028512923176949,0.13228756555322954
constant_of_shape,8192,8967091,24543673,6192317,423670,47,0.012255559270048746,0.0063973519696883694,0.07373893401042378,0.10182489569218817,0.26398022500946683
less,64,10523787,3261,7845744,478415,45,0.016809537183083246,0.10742544026042229,0.027160674982058958,0.008926492802566029,0.2459665982893784
less,128,12383203,7922,7771670,407955,36,0.25927973967136486,0.2957172673790874,0.1005501594174831,0.025376639191351677,0.03149183286488868
less,256,13577739,39177,9767103,536746,38,0.24504722161561968,0.38404386326268747,0.5254330332461992,0.2053809555508325,0.1147078669352809
less,512,12046856,95104,9110166,543485,41,0.1453757803033691,0.1366715984050386,0.07675977202481338,0.10708007248964506,0.12195121951219512
less,1024,9812832,310625,6545704,472751,34,0.03331693457043505,0.14368828751757706,0.03885371055960605,0.2712878884304164,0.06726410903180105
less,2048,11190797,1909458,6756474,482687,37,0.05861649524923623,0.031966011063572886,0.07748675180103876,0.29219934356500776,0.10051165213805795
less,4096,10829973,7084221,7169386,440884,36,0.04657083474277852,0.030342480237689606,0.09476726005277455,0.1260471627591996,0.12297953871335167
less,8192,10714000,28301831,7299156,440587,37,0.12478162454043985,0.016928746927809706,0.1627678923180448,0.1683593486805384,0.02702702702702703
tile,64,13517466,24763,8064661,414782,17,0.4566745456537652,0.05518107853307555,0.3487410052690882,0.21930082437501014,0.03330866937632456
tile,128,9392251,66907,6122608,410304,20,0.02388889337288036,0.09146441279569167,0.10948847083359312,0.11974225497064828,0.15
tile,256,11847274,476935,5550231,345738,21,0.17135802234219485,0.38702581994939594,0.0735664054380845,0.09239925734564575,0.3719166512336502
tile,512,10502044,952159,7143733,518787,31,0.17521541927232442,0.052115353211364325,0.2365702347549406,0.32591485389188846,0.6847461719895361
tile,1024,9699087,3438935,6858679,340494,22,0.0592441132428713,0.03793362353088191,0.09753472740733722,0.12686683471247828,0.21762718510218737
tile,2048,9599914,13640091,6025640,381606,22,0.09951213316140027,0.005455179463512415,0.042889632207983495,0.11673430562680778,0.21762718510218737
tile,4096,9110008,51270199,6204823,376406,19,0.08218150338761386,0.01799865815585868,0.010596812340259127,0.05979469643818922,0.11742717339450014
tile,8192,9075121,202748743,5395985,323117,18,0.034126019754509886,0.001689185154901573,0.007549101568609291,0.018237380947789816,0.08331955809010619
split,64,9889670,10570,7877908,439125,18,0.17488082170358843,0.03873453033290637,0.30392805124870814,0.2881579375258765,0.08331955809010619
split,128,15144781,11861,9741393,511096,22,0.2560744747410443,0.25813569234189937,0.2877363875583184,0.5772015942623441,0.10340601836232104
split,256,10442162,15782,9703131,539024,19,0.09910284542969279,0.05858617418328755,0.3557011416865987,0.29708135527268087,0.1392500690033995
split,512,11214918,34977,5426174,336826,18,0.34068908724958,0.054558890040408016,0.0680048528404896,0.10875170903878582,0.1469861839480328
split,1024,9620582,119309,6551939,438581,19,0.07455130106833768,0.07233128362135896,0.17125582591110725,0.5432403333771593,0.09116056881941459
split,2048,9355746,722603,5697704,340554,20,0.11371807094506987,0.03265239048180704,0.08134157919142887,0.108126173948825,0.2179449471770337
split,4096,9863851,3785783,5665695,341374,16,0.0735544881492944,0.0379652409584064,0.07578186712127657,0.10080684304103235,0.03464101615137754
split,8192,9643442,15035682,5562317,326295,19,0.04454815767133072,0.020965525344106443,0.06845489030046695,0.10292473873253291,0.1392500690033995
conv_transpose,64,13799556,11241918,40633579,3878791,820,0.17923786162701175,0.3230565701086581,0.07419638436114034,0.003880912511098906,0.20350764212296515
conv_transpose,128,12803577,33553971,33635511,3615095,756,0.07726986739230036,0.04704761436114286,0.10511951347513089,0.09759581033835962,0.0847696823810165
conv_transpose,256,12843402,120565328,32262513,3206030,716,0.06116169477959611,0.09790881762357657,0.015513913742753547,0.0028372970032041387,0.11042807070225179
conv_transpose,512,13761908,493541359,35591840,3687172,773,0.08719151463793161,0.10031100313389572,0.07852966794046194,0.09773170320128675,0.03821946752890149
conv_transpose,1024,12384927,1951441758,32293372,3203684,803,0.02374818877535018,0.09785626473567874,0.042683211569474494,0.004328527454970057,0.19827056564311354
conv_transpose,2048,12653182,7892470444,31877403,3320033,943,0.022839326441471332,0.06706727695868508,0.0034021787064473807,0.05047609307268307,0.3098696155865182
conv_transpose,4096,13277729,29266320120,32516460,3228396,804,0.08012359323997509,0.002599344009689647,0.0472961710546225,0.01511232480656121,0.34283102875335675
conv_transpose,8192,33499179,118402324258,34542083,3243646,620,0.7157862678106005,0.015492779231838366,0.024126102589077648,0.017098994985635916,0.00744167908729915
less_or_equal,64,15137853,3825,8443688,474107,41,0.4860846162176864,0.38191473807124654,0.21838140133251752,0.14363519798777336,0.1847812780224129
less_or_equal,128,14780266,9488,8958398,470072,38,0.5353508102105905,0.3588056907401499,0.48472164345835045,0.1610378647386571,0.10452030735329433
less_or_equal,256,16553146,43460,9815775,560908,36,0.18104224530900573,0.17176015131156777,0.17211982467466527,0.24226095306114823,0.04204197885280587
less_or_equal,512,15028635,88471,14189857,921246,37,0.31483601137152956,0.03164636303232112,0.10412723107706154,0.34631679681320854,0.10825317547305482
less_or_equal,1024,11661207,516447,8765217,795857,33,0.07436727368633698,0.5003980196909983,0.28369986280445314,0.6740274952685069,0.06183166335047919
less_or_equal,2048,10946649,1821099,7596327,459525,36,0.11172665865546343,0.13608022909767364,0.06427171344843241,0.1206962538972417,0.0734930919740164
less_or_equal,4096,10622051,7235844,6589017,395957,47,0.0703146476264446,0.0634431881384497,0.024533256906882458,0.0028842852893471035,0.27164139010220645
less_or_equal,8192,12128376,28239532,7078593,440665,40,0.05024539307363874,0.02675363279298765,0.11482757510824529,0.18030384588852488,0.15612494995995996
loop,64,12957972,368508,6427162,186071,17,0.014319242262803579,0.9424979362853999,0.08157454572518609,0.07624097635478877,0.1178301509131773
loop,128,13110196,419311,6771507,192082,17,0.009863582897523173,0.09068554659776185,0.0063055136771488,0.011484910344956526,0.0
loop,256,12798619,2284329,6535241,181539,17,0.08424372222441921,0.3050595108007436,0.07715121310411807,0.08158163864384628,0.0
loop,512,11588160,6233371,5898617,165839,17,0.0818448841915796,0.11463585394425033,0.004970577254612276,0.004895244460440249,0.03330866937632456
loop,1024,11941296,23831390,6298246,174315,18,0.08641006660962719,0.03055713021279194,0.07560213143060081,0.09043075229310873,0.1469861839480328
loop,2048,13035679,91228370,6299054,175487,18,0.0797659032048322,0.03569133574243048,0.09001791687126204,0.08817168553798424,0.17533910474532646
loop,4096,12949101,376910644,5968895,166500,17,0.08388670297232508,0.03712421616030931,0.1254258316819453,0.16110480063457538,0.058823529411764705
loop,8192,10438037,1428293456,5254659,141032,18,0.13285492183766603,0.01185893099042823,0.12374436151063334,0.17277874731557485,0.15464739353293547
where,64,18324487,24301,9924269,399557,21,0.3253323253649661,0.25777555670719293,0.0961646337277475,0.14783875695534524,0.07050116453778216
where,128,10392391,31639,6644630,361416,21,0.06781821595435963,0.026030411675942975,0.07553290777580854,0.1814308178951346,0.047619047619047616
where,256,14937914,106734,9478076,563990,20,0.3562895139752203,0.04154514159491586,0.26270028904432774,0.5786301030769774,0.0
where,512,9882293,378610,7152560,439798,20,0.03710634734651616,0.011674812570440882,0.06563015559481947,0.25468204760779656,0.1555427542095638
where,1024,11949322,1571002,7974428,446826,22,0.09617810666341634,0.01769335394708074,0.2138489872632939,0.383062812223842,0.02585150459058026
where,2048,11227907,7707589,7600585,331669,19,0.08991733834527932,0.34784986570673904,0.12879947514916182,0.09537881598284574,0.107672379282731
where,4096,10794772,23349596,7082203,347363,18,0.10479342472865516,0.08501374163216908,0.03905785115161816,0.01229790303030705,0.11151782139997138
where,8192,10846073,87853221,7613898,384801,20,0.04903633061952816,0.00048256781022053546,0.2796520471819048,0.3105866874334339,0.1
expand,64,9737745,10740,7956149,600431,27,0.03309668748986962,0.02190376745257052,0.20473791699243507,0.5951743714106115,0.19598157859737708
expand,128,10144064,11651,6120523,334514,21,0.07553143887462598,0.09747208623881988,0.07215155110901197,0.12212734328048555,0.218114567365505
expand,256,13305924,30105,7665956,409484,20,0.32609093713642423,0.2630580900250844,0.3721642980440368,0.1405279119534523,0.13228756555322954
expand,512,9984095,67081,6259573,463969,22,0.10295421845171214,0.2634384274506372,0.12217203476864857,0.32347648750812097,0.09183820585879997
expand,1024,10490511,262957,7053337,367538,23,0.054734910474446695,0.08616082443336182,0.22109041508985977,0.06267290844545911,0.13776643944275652
expand,2048,10478405,1574109,8121076,454843,22,0.07297985348399327,0.016473894555645945,0.4300961116629268,0.4063710416280538,0.11268409604881716
expand,4096,10084998,7478193,6051376,394976,21,0.0585556994515243,0.0026959744169531077,0.05844785885246154,0.3197030783649774,0.16208698081311904
expand,8192,10311839,31008453,6077100,347011,21,0.07919323244253944,0.03069176607182791,0.024200114364740736,0.014856707797654708,0.16208698081311904
dropout,64,9465665,2758,8863790,651704,107,0.06516195336021284,0.18333187485832123,0.20473685801433247,0.3766052037755522,1.0118090399917523
dropout,128,11262709,9534,9019945,716588,42,0.17221769982238253,0.004923025677659465,0.10216968078295392,0.4999497253178893,0.06299407883487121
dropout,256,13400004,48291,7829888,760843,38,0.35368354493288057,0.17308695652184722,0.19826523510802718,0.5335770753420143,0.13271383033052286
dropout,512,11694892,150863,9614384,658045,41,0.17507440889121267,0.25943025732045144,0.29460710544707736,0.29094598130019794,0.027936303347885116
dropout,1024,9691337,536460,7770923,480189,45,0.08341856289927888,0.11019890649372777,0.09669355935372936,0.18605999573824977,0.07039161139410917
dropout,2048,10677187,2212350,6746472,479838,43,0.020878617290743598,0.19664904714189435,0.010296976751328785,0.01964485146973604,0.1669425724170054
dropout,4096,9794998,8690368,6633606,454191,43,0.04100734385354662,0.08532547813995287,0.08792292587255437,0.11158711965864156,0.06610880944919378
dropout,8192,9952049,32673305,6927221,481241,46,0.027817776880460346,0.02770882222661394,0.03037744439697859,0.036773833126115665,0.12460797176754511
max,64,11488261,5010,11441821,629271,44,0.057013238444670294,0.3538756131926135,0.25861434072234635,0.2520922940774795,0.07872958216222169
max,128,14495441,12623,9497587,597579,44,0.5691574138561727,0.2712078186206637,0.28839711574956933,0.26617603249722654,0.12330381822282319
max,256,12826949,37320,9613182,492289,53,0.14456836389875083,0.06551197070439169,0.2562751239143867,0.0594258275426612,0.23148627519980403
max,512,16370552,181540,8616091,467919,46,0.1992249111865655,0.4263507440083484,0.15243396109083826,0.04377717956815734,0.10785477764672499
max,1024,10829824,604478,8690817,742512,221,0.03967913507320342,0.00337843196516144,0.24220661711123034,0.6020632732035707,1.4186223975275647
max,2048,11047718,2773271,7372211,496434,41,0.039338991844491786,0.10817016607216538,0.09092944042587758,0.1888844315604014,0.036660605559646724
max,4096,11276643,11302105,7213666,450475,37,0.01634892195470882,0.09612196677303489,0.040353331404994586,0.10278807156454847,0.10825317547305482
max,8192,10790759,40140959,9462270,495928,38,0.0675891157576168,0.002785908230742887,0.480369007718982,0.18489412761083113,0.0538361896413655
erf,64,9807054,19236,9687550,647008,38,0.04421765810655508,0.03599358126507132,0.19959393284574348,0.3642689654346546,0.19752724681044428
erf,128,11717346,83636,8012300,507449,40,0.22255072872289597,0.14437889237474597,0.1870001166564972,0.28444175485692247,0.125
erf,256,11523251,482215,13100777,685035,43,0.18328250975617866,0.6733522845028354,0.32974509901300714,0.0073766396453055876,0.06976744186046512
erf,512,13474444,1143243,10824911,664154,40,0.29657609557049114,0.1140147552980081,0.33012156491374894,0.35922936182036735,0.15939918613211496
erf,1024,10051489,4942939,9073144,473930,106,0.033735390673441536,0.0018945519117458279,0.08669908916263826,0.011137454710057062,1.0237545735924143
erf,2048,10630460,19717850,7246049,536719,43,0.06437677804841983,0.005702975643254721,0.025684296107168242,0.17487192610507102,0.06976744186046512
erf,4096,10221837,77165298,6905512,482460,45,0.028411048432655968,0.02753520791358897,0.005479734839701929,0.02499106423635013,0.05879447357921313
